=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.07.29 13:21:36 =~=~=~=~=~=~=~=~=~=~=~=
0.1
278916,4.91,0.23
279166,4.90,0.23
279417,4.90,0.23
279668,4.90,0.23
279920,4.91,0.23
280171,4.91,0.21
280422,4.91,0.21
280674,4.91,0.21
280925,4.91,0.20
281176,4.91,0.21
281426,4.91,0.21
281678,4.91,0.21
281929,4.91,0.21
282180,4.91,0.21
282432,4.91,0.21
282683,4.91,0.21
282934,4.91,0.21
283185,4.91,0.21
283437,4.91,0.20
283687,4.91,0.21
283938,4.91,0.20
284190,4.91,0.20
284441,4.91,0.21
284692,4.91,0.20
284944,4.91,0.21
285195,4.91,0.22
285446,4.91,0.21
285697,4.91,0.20
285948,4.91,0.21
286199,4.91,0.21
286450,4.91,0.21
286702,4.91,0.21
286953,4.91,0.20
287204,4.91,0.23
287455,4.90,0.23
287707,4.90,0.23
287958,4.90,0.23
288208,4.90,0.23
288459,4.90,0.23
288711,4.90,0.23
288962,4.90,0.23
289213,4.90,0.23
289464,4.90,0.23
289716,4.90,0.23
289967,4.90,0.23
290217,4.90,0.23
290468,4.91,0.20
290720,4.91,0.21
290971,4.91,0.20
291222,4.91,0.21
291474,4.91,0.21
291725,4.91,0.21
291976,4.91,0.21
292227,4.91,0.21
292478,4.91,0.20
292729,4.91,0.21
292980,4.91,0.21
293232,4.91,0.21
293483,4.91,0.20
293734,4.91,0.21
293986,4.91,0.20
294237,4.91,0.21
294488,4.91,0.21
294738,4.91,0.21
294990,4.91,0.21
295241,4.91,0.21
295492,4.91,0.21
295744,4.91,0.21
295995,4.91,0.21
296246,4.91,0.21
296497,4.91,0.21
296749,4.91,0.21
296999,4.91,0.21
297250,4.91,0.21
297502,4.91,0.21
297753,4.91,0.20
298004,4.91,0.21
298256,4.91,0.21
298507,4.91,0.22
298758,4.90,0.23
299009,4.90,0.23
299260,4.90,0.24
299511,4.90,0.25
299762,4.90,0.24
300013,4.90,0.24
300264,4.90,0.23
300516,4.90,0.23
300767,4.90,0.23
301018,4.90,0.23
301268,4.91,0.23
301520,4.90,0.23
301771,4.90,0.23
302022,4.90,0.23
302273,4.90,0.23
302525,4.90,0.23
302776,4.91,0.21
303027,4.91,0.21
303279,4.91,0.21
303529,4.91,0.20
303780,4.91,0.21
304031,4.91,0.21
304283,4.91,0.21
304534,4.91,0.21
304785,4.91,0.21
305037,4.91,0.21
305288,4.91,0.22
305539,4.91,0.23
305789,4.89,0.45
306041,4.84,0.42
306292,4.85,0.34
306543,4.85,0.31
306794,4.88,0.30
307045,4.88,0.30
307296,4.88,0.29
307548,4.89,0.28
307799,4.86,0.33
308049,4.87,0.31
308300,4.86,0.32
308552,4.88,0.30
308803,4.88,0.31
309054,4.88,0.30
309305,4.89,0.27
309556,4.89,0.25
309808,4.90,0.25
